ID,state
17625,Stress
17626,Nausea
17627,Nausea
17628,Worthlessness
17629,Anxiety
17630,Anxiety
17631,Tears
17632,Fatigue
17633,Anxiety
17634,Dread
17635,Death
17636,Fatigue
17637,Death
17638,Death
17639,Stress
17640,Worthlessness
17641,Death
17642,Dread
17643,Death
17644,Stress
17645,Pain
17646,Pain
17647,Tears
17648,Worthlessness
17649,Fatigue
17650,Death
17651,Anxiety
17652,Anxiety
17653,Tears
17654,Anxiety
17655,Dread
17656,Anxiety
17657,Despair
17658,Death
17659,Dread
17660,Anxiety
17661,Stress
17662,Fatigue
17663,Stress
17664,Despair
17665,Anxiety
17666,Stress
17667,Stress
17668,Worthlessness
17669,Worthlessness
17670,Nausea
17671,Death
17672,Nausea
17673,Worthlessness
17674,Pain
17675,Despair
17676,Fatigue
17677,Fatigue
17678,Worthlessness
17679,Anxiety
17680,Despair
17681,Dread
17682,Death
17683,Fatigue
17684,Tears
17685,Worthlessness
17686,Dread
17687,Dread
17688,Dread
17689,Despair
17690,Despair
17691,Fatigue
17692,Fatigue
17693,Stress
17694,Despair
17695,Nausea
17696,Tears
17697,Dread
17698,Tears
17699,Despair
17700,Anxiety
17701,Death
17702,Death
17703,Anxiety
17704,Stress
17705,Dread
17706,Nausea
17707,Anxiety
17708,Despair
17709,Anxiety
17710,Nausea
17711,Stress
17712,Nausea
17713,Despair
17714,Anxiety
17715,Despair
17716,Pain
17717,Tears
17718,Fatigue
17719,Despair
17720,Tears
17721,Dread
17722,Despair
17723,Despair
17724,Stress
17725,Tears
17726,Pain
17727,Despair
17728,Nausea
17729,Dread
17730,Tears
17731,Tears
17732,Despair
17733,Anxiety
17734,Anxiety
17735,Death
17736,Death
17737,Dread
17738,Fatigue
17739,Despair
17740,Worthlessness
17741,Dread
17742,Stress
17743,Pain
17744,Death
17745,Pain
17746,Death
17747,Despair
17748,Dread
17749,Stress
17750,Dread
17751,Worthlessness
17752,Stress
17753,Worthlessness
17754,Dread
17755,Stress
17756,Worthlessness
17757,Pain
17758,Tears
17759,Dread
17760,Fatigue
17761,Worthlessness
17762,Tears
17763,Dread
17764,Pain
17765,Despair
17766,Death
17767,Tears
17768,Anxiety
17769,Worthlessness
17770,Nausea
17771,Nausea
17772,Pain
17773,Pain
17774,Death
17775,Nausea
17776,Anxiety
17777,Stress
17778,Despair
17779,Death
17780,Tears
17781,Tears
17782,Tears
17783,Anxiety
17784,Stress
17785,Death
17786,Death
17787,Nausea
17788,Tears
17789,Fatigue
17790,Tears
17791,Fatigue
17792,Worthlessness
17793,Fatigue
17794,Pain
17795,Despair
17796,Fatigue
17797,Dread
17798,Despair
17799,Despair
17800,Despair
17801,Anxiety
17802,Nausea
17803,Dread
17804,Dread
17805,Dread
17806,Dread
17807,Death
17808,Death
17809,Tears
17810,Dread
17811,Worthlessness
17812,Despair
17813,Worthlessness
17814,Worthlessness
17815,Anxiety
17816,Anxiety
17817,Worthlessness
17818,Pain
17819,Anxiety
17820,Stress
17821,Death
17822,Stress
17823,Stress
17824,Pain
17825,Death
17826,Nausea
17827,Stress
17828,Fatigue
17829,Stress
17830,Nausea
17831,Fatigue
17832,Fatigue
17833,Anxiety
17834,Pain
17835,Fatigue
17836,Fatigue
17837,Death
17838,Dread
17839,Stress
17840,Nausea
17841,Anxiety
17842,Worthlessness
17843,Fatigue
17844,Nausea
17845,Anxiety
17846,Dread
17847,Stress
17848,Despair
17849,Stress
17850,Pain
17851,Tears
17852,Worthlessness
17853,Stress
17854,Tears
17855,Dread
17856,Anxiety
17857,Fatigue
17858,Dread
17859,Despair
17860,Dread
17861,Fatigue
17862,Death
17863,Pain
17864,Nausea
17865,Worthlessness
17866,Tears
17867,Stress
17868,Pain
17869,Worthlessness
17870,Pain
17871,Nausea
17872,Tears
17873,Despair
17874,Nausea
17875,Anxiety
17876,Nausea
17877,Worthlessness
17878,Death
17879,Nausea
17880,Despair
17881,Fatigue
17882,Death
17883,Nausea
17884,Stress
17885,Anxiety
17886,Dread
17887,Tears
17888,Despair
17889,Worthlessness
17890,Nausea
17891,Fatigue
17892,Stress
17893,Fatigue
17894,Dread
17895,Despair
17896,Tears
17897,Nausea
17898,Fatigue
17899,Despair
17900,Anxiety
17901,Stress
17902,Worthlessness
17903,Worthlessness
17904,Nausea
17905,Nausea
17906,Fatigue
17907,Fatigue
17908,Death
17909,Worthlessness
17910,Stress
17911,Worthlessness
17912,Fatigue
17913,Nausea
17914,Nausea
17915,Worthlessness
17916,Nausea
17917,Worthlessness
17918,Nausea
17919,Fatigue
17920,Tears
17921,Dread
17922,Dread
17923,Despair
17924,Death
17925,Tears
17926,Dread
17927,Despair
17928,Fatigue
17929,Nausea
17930,Anxiety
17931,Worthlessness
17932,Fatigue
17933,Pain
17934,Tears
17935,Despair
17936,Despair
17937,Tears
17938,Nausea
17939,Stress
17940,Nausea
17941,Stress
17942,Dread
17943,Anxiety
17944,Anxiety
17945,Pain
17946,Fatigue
17947,Death
17948,Despair
17949,Stress
17950,Fatigue
17951,Nausea
17952,Anxiety
17953,Despair
17954,Death
17955,Despair
17956,Stress
17957,Anxiety
17958,Tears
17959,Death
17960,Dread
17961,Fatigue
17962,Fatigue
17963,Nausea
17964,Despair
17965,Dread
17966,Pain
17967,Fatigue
17968,Death
17969,Fatigue
17970,Pain
17971,Tears
17972,Despair
17973,Death
17974,Worthlessness
17975,Pain
17976,Anxiety
17977,Worthlessness
17978,Death
17979,Stress
17980,Anxiety
17981,Tears
17982,Despair
17983,Pain
17984,Fatigue
17985,Tears
17986,Worthlessness
17987,Tears
17988,Anxiety
17989,Dread
17990,Fatigue
17991,Pain
17992,Dread
17993,Death
17994,Worthlessness
17995,Despair
17996,Stress
17997,Fatigue
17998,Anxiety
17999,Death
18000,Pain
18001,Worthlessness
18002,Fatigue
18003,Pain
18004,Nausea
18005,Pain
18006,Stress
18007,Dread
18008,Nausea
18009,Stress
18010,Nausea
18011,Worthlessness
18012,Pain
18013,Dread
18014,Nausea
18015,Pain
18016,Despair
18017,Stress
18018,Fatigue
18019,Stress
18020,Worthlessness
18021,Fatigue
18022,Despair
18023,Death
18024,Dread
18025,Stress
18026,Nausea
18027,Stress
18028,Dread
18029,Tears
18030,Pain
18031,Stress
18032,Death
18033,Despair
18034,Death
18035,Pain
18036,Worthlessness
18037,Death
18038,Worthlessness
18039,Stress
18040,Anxiety
18041,Death
18042,Nausea
18043,Stress
18044,Tears
18045,Stress
18046,Worthlessness
18047,Tears
18048,Dread
18049,Despair
18050,Anxiety
18051,Stress
18052,Despair
18053,Dread
18054,Fatigue
18055,Dread
18056,Anxiety
18057,Anxiety
18058,Tears
18059,Pain
18060,Pain
18061,Dread
18062,Despair
18063,Nausea
18064,Nausea
18065,Worthlessness
18066,Anxiety
18067,Dread
18068,Worthlessness
18069,Stress
18070,Nausea
18071,Worthlessness
18072,Fatigue
18073,Tears
18074,Pain
18075,Stress
18076,Fatigue
18077,Pain
18078,Death
18079,Dread
18080,Anxiety
18081,Dread
18082,Death
18083,Pain
18084,Anxiety
18085,Nausea
18086,Dread
18087,Tears
18088,Tears
18089,Worthlessness
18090,Tears
18091,Death
18092,Stress
18093,Fatigue
18094,Worthlessness
18095,Despair
18096,Death
18097,Worthlessness
18098,Stress
18099,Despair
18100,Nausea
18101,Nausea
18102,Pain
18103,Pain
18104,Pain
18105,Tears
18106,Dread
18107,Fatigue
18108,Worthlessness
18109,Stress
18110,Death
18111,Nausea
18112,Fatigue
18113,Stress
18114,Fatigue
18115,Despair
18116,Anxiety
18117,Tears
18118,Fatigue
18119,Fatigue
18120,Fatigue
18121,Dread
18122,Stress
18123,Anxiety
18124,Stress
18125,Anxiety
18126,Worthlessness
18127,Worthlessness
18128,Anxiety
18129,Nausea
18130,Pain
18131,Nausea
18132,Fatigue
18133,Death
18134,Fatigue
18135,Nausea
18136,Stress
18137,Dread
18138,Fatigue
18139,Despair
18140,Anxiety
18141,Dread
18142,Anxiety
18143,Despair
18144,Fatigue
18145,Anxiety
18146,Death
18147,Dread
18148,Anxiety
18149,Fatigue
18150,Fatigue
18151,Fatigue
18152,Worthlessness
18153,Stress
18154,Death
18155,Despair
18156,Dread
18157,Death
18158,Death
18159,Nausea
18160,Death
18161,Pain
18162,Tears
18163,Dread
18164,Pain
18165,Death
18166,Dread
18167,Despair
18168,Fatigue
18169,Stress
18170,Fatigue
18171,Dread
18172,Stress
18173,Tears
18174,Despair
18175,Dread
18176,Anxiety
18177,Dread
18178,Despair
18179,Tears
18180,Anxiety
18181,Stress
18182,Fatigue
18183,Pain
18184,Anxiety
18185,Despair
18186,Stress
18187,Worthlessness
18188,Pain
18189,Tears
18190,Dread
18191,Worthlessness
18192,Fatigue
18193,Pain
18194,Anxiety
18195,Pain
18196,Tears
18197,Despair
18198,Anxiety
18199,Dread
18200,Stress
18201,Stress
18202,Despair
18203,Death
18204,Death
18205,Death
18206,Stress
18207,Death
18208,Dread
18209,Death
18210,Worthlessness
18211,Worthlessness
18212,Death
18213,Nausea
18214,Pain
18215,Pain
18216,Pain
18217,Stress
18218,Nausea
18219,Nausea
18220,Dread
18221,Worthlessness
18222,Nausea
18223,Nausea
18224,Stress
18225,Death
18226,Despair
18227,Worthlessness
18228,Stress
18229,Stress
18230,Anxiety
18231,Worthlessness
18232,Stress
18233,Anxiety
18234,Pain
18235,Worthlessness
18236,Anxiety
18237,Dread
18238,Tears
18239,Stress
18240,Nausea
18241,Fatigue
18242,Tears
18243,Dread
18244,Despair
18245,Nausea
18246,Worthlessness
18247,Tears
18248,Worthlessness
18249,Despair
18250,Death
18251,Dread
18252,Stress
18253,Despair
18254,Despair
18255,Pain
18256,Stress
18257,Pain
18258,Anxiety
18259,Fatigue
18260,Despair
18261,Stress
18262,Anxiety
18263,Pain
18264,Anxiety
18265,Fatigue
18266,Dread
18267,Dread
18268,Nausea
18269,Anxiety
18270,Fatigue
18271,Death
18272,Dread
18273,Pain
18274,Dread
18275,Stress
18276,Despair
18277,Worthlessness
18278,Anxiety
18279,Tears
18280,Dread
18281,Despair
18282,Worthlessness
18283,Nausea
18284,Worthlessness
18285,Tears
18286,Death
18287,Tears
18288,Dread
18289,Anxiety
18290,Death
18291,Dread
18292,Worthlessness
18293,Death
18294,Death
18295,Anxiety
18296,Dread
18297,Despair
18298,Despair
18299,Pain
18300,Stress
18301,Dread
18302,Tears
18303,Dread
18304,Death
18305,Anxiety
18306,Tears
18307,Anxiety
18308,Nausea
18309,Worthlessness
18310,Worthlessness
18311,Despair
18312,Anxiety
18313,Anxiety
18314,Tears
18315,Worthlessness
18316,Anxiety
18317,Nausea
18318,Tears
18319,Fatigue
18320,Death
18321,Tears
18322,Despair
18323,Fatigue
18324,Despair
18325,Nausea
18326,Despair
18327,Despair
18328,Nausea
18329,Anxiety
18330,Worthlessness
18331,Nausea
18332,Anxiety
18333,Dread
18334,Pain
18335,Worthlessness
18336,Pain
18337,Death
18338,Worthlessness
18339,Despair
18340,Pain
18341,Pain
18342,Worthlessness
18343,Pain
18344,Worthlessness
18345,Death
18346,Pain
18347,Fatigue
18348,Nausea
18349,Tears
18350,Tears
18351,Tears
18352,Fatigue
18353,Pain
18354,Anxiety
18355,Pain
18356,Fatigue
18357,Fatigue
18358,Fatigue
18359,Despair
18360,Despair
18361,Death
18362,Stress
18363,Worthlessness
18364,Worthlessness
18365,Anxiety
18366,Stress
18367,Anxiety
18368,Worthlessness
18369,Fatigue
18370,Tears
18371,Pain
18372,Death
18373,Tears
18374,Worthlessness
18375,Anxiety
18376,Tears
18377,Dread
18378,Nausea
18379,Anxiety
18380,Worthlessness
18381,Worthlessness
18382,Nausea
18383,Dread
18384,Anxiety
18385,Tears
18386,Death
18387,Worthlessness
18388,Stress
18389,Tears
18390,Tears
18391,Stress
18392,Worthlessness
18393,Despair
18394,Fatigue
18395,Anxiety
18396,Worthlessness
18397,Despair
18398,Anxiety
18399,Despair
18400,Tears
18401,Dread
18402,Fatigue
18403,Tears
18404,Death
18405,Despair
18406,Death
18407,Dread
18408,Dread
18409,Anxiety
18410,Anxiety
18411,Death
18412,Tears
18413,Fatigue
18414,Despair
18415,Worthlessness
18416,Fatigue
18417,Pain
18418,Death
18419,Dread
18420,Nausea
18421,Tears
18422,Despair
18423,Nausea
18424,Fatigue
18425,Dread
18426,Despair
18427,Worthlessness
18428,Anxiety
18429,Despair
18430,Fatigue
18431,Dread
18432,Death
18433,Worthlessness
18434,Stress
18435,Fatigue
18436,Stress
18437,Tears
18438,Stress
18439,Stress
18440,Nausea
18441,Anxiety
18442,Fatigue
18443,Tears
18444,Fatigue
18445,Anxiety
18446,Anxiety
18447,Pain
18448,Anxiety
18449,Fatigue
18450,Death
18451,Despair
18452,Despair
18453,Dread
18454,Worthlessness
18455,Despair
18456,Pain
18457,Dread
18458,Dread
18459,Fatigue
18460,Anxiety
18461,Pain
18462,Anxiety
18463,Tears
18464,Pain
18465,Tears
18466,Nausea
18467,Fatigue
18468,Tears
18469,Despair
18470,Pain
18471,Tears
18472,Tears
18473,Stress
18474,Anxiety
18475,Tears
18476,Tears
18477,Tears
18478,Tears
18479,Death
18480,Despair
18481,Pain
18482,Fatigue
18483,Fatigue
18484,Death
18485,Despair
18486,Tears
18487,Nausea
18488,Tears
18489,Tears
18490,Anxiety
18491,Fatigue
18492,Dread
18493,Nausea
18494,Worthlessness
18495,Nausea
18496,Tears
18497,Despair
18498,Despair
18499,Anxiety
18500,Stress
18501,Stress
18502,Pain
18503,Nausea
18504,Anxiety
18505,Stress
18506,Fatigue
18507,Nausea
18508,Nausea
18509,Stress
18510,Fatigue
18511,Pain
18512,Dread
18513,Pain
18514,Anxiety
18515,Tears
18516,Death
18517,Dread
18518,Anxiety
18519,Fatigue
18520,Despair
18521,Tears
18522,Worthlessness
18523,Nausea
18524,Nausea
18525,Fatigue
18526,Despair
18527,Dread
18528,Pain
18529,Nausea
18530,Anxiety
18531,Stress
18532,Death
18533,Death
18534,Death
18535,Tears
18536,Despair
18537,Despair
18538,Despair
18539,Stress
18540,Stress
18541,Pain
18542,Stress
18543,Stress
18544,Despair
18545,Stress
18546,Dread
18547,Death
18548,Stress
18549,Pain
18550,Anxiety
18551,Worthlessness
18552,Tears
18553,Death
18554,Dread
18555,Dread
18556,Dread
18557,Worthlessness
18558,Dread
18559,Anxiety
18560,Anxiety
18561,Tears
18562,Stress
18563,Tears
18564,Tears
18565,Anxiety
18566,Fatigue
18567,Dread
18568,Nausea
18569,Fatigue
18570,Death
18571,Tears
18572,Fatigue
18573,Dread
18574,Worthlessness
18575,Stress
18576,Fatigue
18577,Worthlessness
18578,Fatigue
18579,Tears
18580,Anxiety
18581,Pain
18582,Nausea
18583,Worthlessness
18584,Stress
18585,Anxiety
18586,Anxiety
18587,Nausea
18588,Death
18589,Despair
18590,Despair
18591,Fatigue
18592,Fatigue
18593,Anxiety
18594,Pain
18595,Tears
18596,Death
18597,Nausea
18598,Fatigue
18599,Despair
18600,Pain
18601,Tears
18602,Anxiety
18603,Worthlessness
18604,Stress
18605,Tears
18606,Nausea
18607,Death
18608,Dread
18609,Fatigue
18610,Despair
18611,Dread
18612,Death
18613,Despair
18614,Anxiety
18615,Death
18616,Pain
18617,Stress
18618,Stress
18619,Stress
18620,Stress
18621,Pain
18622,Anxiety
18623,Dread
18624,Nausea
18625,Death
18626,Dread
18627,Worthlessness
18628,Fatigue
18629,Nausea
18630,Nausea
18631,Worthlessness
18632,Despair
18633,Pain
18634,Tears
18635,Anxiety
18636,Stress
18637,Tears
18638,Stress
18639,Stress
18640,Death
18641,Despair
18642,Fatigue
18643,Stress
18644,Fatigue
18645,Tears
18646,Despair
18647,Anxiety
18648,Worthlessness
18649,Nausea
18650,Death
18651,Worthlessness
18652,Nausea
18653,Nausea
18654,Fatigue
18655,Anxiety
18656,Fatigue
18657,Pain
18658,Anxiety
18659,Anxiety
18660,Nausea
18661,Tears
18662,Stress
18663,Anxiety
18664,Dread
18665,Anxiety
18666,Dread
18667,Fatigue
18668,Nausea
18669,Dread
18670,Despair
18671,Despair
18672,Despair
18673,Pain
18674,Worthlessness
18675,Pain
18676,Despair
18677,Fatigue
18678,Fatigue
18679,Worthlessness
18680,Tears
18681,Stress
18682,Despair
18683,Anxiety
18684,Fatigue
18685,Worthlessness
18686,Pain
18687,Despair
18688,Worthlessness
18689,Death
18690,Anxiety
18691,Pain
18692,Pain
18693,Worthlessness
18694,Tears
18695,Fatigue
18696,Worthlessness
18697,Fatigue
18698,Nausea
18699,Tears
18700,Anxiety
18701,Pain
18702,Death
18703,Pain
18704,Nausea
18705,Stress
18706,Pain
18707,Anxiety
18708,Stress
18709,Dread
18710,Death
18711,Dread
18712,Nausea
18713,Dread
18714,Pain
18715,Nausea
18716,Nausea
18717,Fatigue
18718,Tears
18719,Stress
18720,Worthlessness
18721,Tears
18722,Stress
18723,Worthlessness
18724,Death
18725,Fatigue
18726,Nausea
18727,Worthlessness
18728,Fatigue
18729,Despair
18730,Worthlessness
18731,Stress
18732,Tears
18733,Stress
18734,Despair
18735,Stress
18736,Despair
18737,Anxiety
18738,Stress
18739,Nausea
18740,Nausea
18741,Anxiety
18742,Stress
18743,Worthlessness
18744,Despair
18745,Tears
18746,Dread
18747,Nausea
18748,Anxiety
18749,Pain
18750,Dread
18751,Stress
18752,Despair
18753,Anxiety
18754,Death
18755,Anxiety
18756,Death
18757,Pain
18758,Worthlessness
18759,Dread
18760,Stress
18761,Stress
18762,Fatigue
18763,Despair
18764,Tears
18765,Death
18766,Tears
18767,Pain
18768,Despair
18769,Despair
18770,Worthlessness
18771,Anxiety
18772,Fatigue
18773,Dread
18774,Pain
18775,Stress
18776,Death
18777,Pain
18778,Tears
18779,Worthlessness
18780,Death
18781,Fatigue
18782,Stress
18783,Pain
18784,Anxiety
18785,Worthlessness
18786,Stress
18787,Worthlessness
18788,Despair
18789,Worthlessness
18790,Stress
18791,Nausea
18792,Nausea
18793,Nausea
18794,Dread
18795,Tears
18796,Dread
18797,Death
18798,Anxiety
18799,Death
18800,Anxiety
18801,Worthlessness
18802,Dread
18803,Tears
18804,Stress
18805,Anxiety
18806,Despair
18807,Anxiety
18808,Worthlessness
18809,Death
18810,Tears
18811,Dread
18812,Stress
18813,Anxiety
18814,Tears
18815,Stress
18816,Fatigue
18817,Stress
18818,Stress
18819,Death
18820,Despair
18821,Despair
18822,Stress
18823,Despair
18824,Nausea
18825,Despair
18826,Despair
18827,Fatigue
18828,Pain
18829,Worthlessness
18830,Tears
18831,Tears
18832,Stress
18833,Stress
18834,Fatigue
18835,Despair
18836,Anxiety
18837,Stress
18838,Fatigue
18839,Fatigue
18840,Tears
18841,Tears
18842,Stress
18843,Anxiety
18844,Death
18845,Death
18846,Nausea
18847,Fatigue
18848,Dread
18849,Dread
18850,Worthlessness
18851,Worthlessness
18852,Dread
18853,Fatigue
18854,Despair
18855,Despair
18856,Death
18857,Anxiety
18858,Death
18859,Anxiety
18860,Nausea
18861,Despair
18862,Anxiety
18863,Pain
18864,Dread
18865,Fatigue
18866,Despair
18867,Anxiety
18868,Nausea
18869,Nausea
18870,Anxiety
18871,Worthlessness
18872,Nausea
18873,Nausea
18874,Worthlessness
18875,Stress
18876,Despair
18877,Worthlessness
18878,Stress
18879,Stress
18880,Anxiety
18881,Stress
18882,Fatigue
18883,Pain
18884,Dread
18885,Despair
18886,Worthlessness
18887,Worthlessness
18888,Tears
18889,Tears
18890,Despair
18891,Death
18892,Death
18893,Death
18894,Stress
18895,Anxiety
18896,Despair
18897,Death
18898,Anxiety
18899,Despair
18900,Dread
18901,Death
18902,Fatigue
18903,Despair
18904,Tears
18905,Despair
18906,Tears
18907,Anxiety
18908,Death
18909,Fatigue
18910,Nausea
18911,Fatigue
18912,Despair
18913,Pain
18914,Anxiety
18915,Tears
18916,Tears
18917,Stress
18918,Anxiety
18919,Fatigue
18920,Despair
18921,Stress
18922,Nausea
18923,Anxiety
18924,Stress
18925,Death
18926,Stress
18927,Despair
18928,Worthlessness
18929,Tears
18930,Fatigue
18931,Despair
18932,Death
18933,Nausea
18934,Worthlessness
18935,Dread
18936,Death
18937,Death
18938,Nausea
18939,Fatigue
18940,Nausea
18941,Nausea
18942,Pain
18943,Nausea
18944,Tears
18945,Nausea
18946,Dread
18947,Death
18948,Pain
18949,Worthlessness
18950,Anxiety
18951,Death
18952,Worthlessness
18953,Tears
18954,Despair
18955,Despair
18956,Dread
18957,Despair
18958,Anxiety
18959,Tears
18960,Worthlessness
18961,Worthlessness
18962,Dread
18963,Death
18964,Anxiety
18965,Despair
18966,Fatigue
18967,Worthlessness
18968,Anxiety
18969,Anxiety
18970,Dread
18971,Dread
18972,Dread
18973,Despair
18974,Anxiety
18975,Death
18976,Dread
18977,Anxiety
18978,Anxiety
18979,Tears
18980,Anxiety
18981,Pain
18982,Despair
18983,Nausea
18984,Dread
18985,Fatigue
18986,Pain
18987,Anxiety
18988,Tears
18989,Tears
18990,Anxiety
18991,Stress
18992,Fatigue
18993,Pain
18994,Stress
18995,Dread
18996,Stress
18997,Fatigue
18998,Nausea
18999,Pain
19000,Anxiety
19001,Worthlessness
19002,Pain
19003,Despair
19004,Dread
19005,Tears
19006,Death
19007,Worthlessness
19008,Stress
19009,Stress
19010,Stress
19011,Nausea
19012,Tears
19013,Pain
19014,Anxiety
19015,Despair
19016,Stress
19017,Despair
19018,Tears
19019,Tears
19020,Worthlessness
19021,Despair
19022,Death
19023,Fatigue
19024,Death
19025,Fatigue
19026,Despair
19027,Worthlessness
19028,Nausea
19029,Death
19030,Tears
19031,Nausea
19032,Anxiety
19033,Tears
19034,Dread
19035,Fatigue
19036,Tears
19037,Death
19038,Nausea
19039,Anxiety
19040,Nausea
19041,Anxiety
19042,Worthlessness
19043,Nausea
19044,Fatigue
19045,Fatigue
19046,Tears
19047,Anxiety
19048,Worthlessness
19049,Despair
19050,Nausea
19051,Pain
19052,Worthlessness
19053,Pain
19054,Despair
19055,Despair
19056,Despair
19057,Despair
19058,Anxiety
19059,Stress
19060,Worthlessness
19061,Dread
19062,Stress
19063,Fatigue
19064,Pain
19065,Death
19066,Despair
19067,Tears
19068,Despair
19069,Worthlessness
19070,Worthlessness
19071,Tears
19072,Anxiety
19073,Nausea
19074,Fatigue
19075,Fatigue
19076,Pain
19077,Pain
19078,Pain
19079,Fatigue
19080,Despair
19081,Dread
19082,Anxiety
19083,Death
19084,Pain
19085,Despair
19086,Worthlessness
19087,Death
19088,Tears
19089,Tears
19090,Anxiety
19091,Tears
19092,Nausea
19093,Fatigue
19094,Death
19095,Fatigue
19096,Fatigue
19097,Despair
19098,Pain
19099,Despair
19100,Anxiety
19101,Despair
19102,Death
19103,Stress
19104,Tears
19105,Stress
19106,Anxiety
19107,Death
19108,Anxiety
19109,Nausea
19110,Worthlessness
19111,Tears
19112,Anxiety
19113,Anxiety
19114,Tears
19115,Stress
19116,Worthlessness
19117,Pain
19118,Tears
19119,Anxiety
19120,Worthlessness
19121,Nausea
19122,Pain
19123,Anxiety
19124,Worthlessness
19125,Despair
19126,Nausea
19127,Tears
19128,Dread
19129,Despair
19130,Stress
19131,Death
19132,Nausea
19133,Anxiety
19134,Stress
19135,Tears
19136,Stress
19137,Fatigue
19138,Anxiety
19139,Despair
19140,Fatigue
19141,Dread
19142,Dread
19143,Pain
19144,Stress
19145,Pain
19146,Tears
19147,Dread
19148,Pain
19149,Worthlessness
19150,Tears
19151,Worthlessness
19152,Pain
19153,Worthlessness
19154,Pain
19155,Dread
19156,Tears
19157,Pain
19158,Nausea
19159,Worthlessness
19160,Despair
19161,Worthlessness
19162,Fatigue
19163,Dread
19164,Stress
19165,Fatigue
19166,Pain
19167,Nausea
19168,Stress
19169,Worthlessness
19170,Tears
19171,Pain
19172,Tears
19173,Tears
19174,Fatigue
19175,Dread
19176,Despair
19177,Nausea
19178,Anxiety
19179,Stress
19180,Fatigue
19181,Nausea
19182,Pain
19183,Death
19184,Despair
19185,Dread
19186,Despair
19187,Tears
19188,Worthlessness
19189,Tears
19190,Anxiety
19191,Dread
19192,Worthlessness
19193,Stress
19194,Dread
19195,Worthlessness
19196,Tears
19197,Fatigue
19198,Death
19199,Death
19200,Death
19201,Fatigue
19202,Worthlessness
19203,Fatigue
19204,Despair
19205,Dread
19206,Death
19207,Fatigue
19208,Fatigue
19209,Stress
19210,Dread
19211,Dread
19212,Dread
19213,Fatigue
19214,Pain
19215,Despair
19216,Death
19217,Tears
19218,Despair
19219,Worthlessness
19220,Anxiety
19221,Worthlessness
19222,Death
19223,Tears
19224,Death
19225,Worthlessness
19226,Anxiety
19227,Tears
19228,Stress
19229,Anxiety
19230,Death
19231,Dread
19232,Anxiety
19233,Tears
19234,Fatigue
19235,Fatigue
19236,Worthlessness
19237,Worthlessness
19238,Worthlessness
19239,Nausea
19240,Dread
19241,Fatigue
19242,Nausea
19243,Dread
19244,Dread
19245,Pain
19246,Stress
19247,Death
19248,Pain
19249,Worthlessness
19250,Nausea
19251,Stress
19252,Dread
19253,Pain
19254,Death
19255,Anxiety
19256,Nausea
19257,Fatigue
19258,Anxiety
19259,Anxiety
19260,Pain
19261,Stress
19262,Stress
19263,Tears
19264,Stress
19265,Stress
19266,Death
19267,Nausea
19268,Death
19269,Stress
19270,Stress
19271,Despair
19272,Tears
19273,Fatigue
19274,Worthlessness
19275,Fatigue
19276,Tears
19277,Tears
19278,Fatigue
19279,Death
19280,Death
19281,Nausea
19282,Despair
19283,Nausea
19284,Dread
19285,Dread
19286,Anxiety
19287,Fatigue
19288,Pain
19289,Dread
19290,Anxiety
19291,Pain
19292,Death
19293,Stress
19294,Dread
19295,Stress
19296,Death
19297,Fatigue
19298,Fatigue
19299,Fatigue
19300,Anxiety
19301,Tears
19302,Tears
19303,Stress
19304,Stress
19305,Pain
19306,Pain
19307,Worthlessness
19308,Tears
19309,Nausea
19310,Stress
19311,Anxiety
19312,Anxiety
19313,Anxiety
19314,Fatigue
19315,Death
19316,Nausea
19317,Worthlessness
19318,Nausea
19319,Fatigue
19320,Anxiety
19321,Tears
19322,Fatigue
19323,Despair
19324,Nausea
19325,Death
19326,Pain
19327,Worthlessness
19328,Nausea
19329,Despair
19330,Death
19331,Despair
19332,Despair
19333,Death
19334,Death
19335,Anxiety
19336,Despair
19337,Stress
19338,Worthlessness
19339,Stress
19340,Worthlessness
19341,Fatigue
19342,Worthlessness
19343,Nausea
19344,Stress
19345,Fatigue
19346,Tears
19347,Death
19348,Despair
19349,Fatigue
19350,Despair
19351,Dread
19352,Death
19353,Despair
19354,Death
19355,Death
19356,Pain
19357,Stress
19358,Despair
19359,Pain
19360,Despair
19361,Anxiety
19362,Dread
19363,Despair
19364,Nausea
19365,Tears
19366,Pain
19367,Despair
19368,Worthlessness
19369,Death
19370,Anxiety
19371,Anxiety
19372,Despair
19373,Dread
19374,Anxiety
19375,Stress
19376,Death
19377,Anxiety
19378,Stress
19379,Anxiety
19380,Despair
19381,Tears
19382,Stress
19383,Fatigue
19384,Stress
19385,Fatigue
19386,Pain
19387,Stress
19388,Despair
19389,Dread
19390,Dread
19391,Stress
19392,Death
19393,Nausea
19394,Nausea
19395,Fatigue
19396,Tears
19397,Death
19398,Anxiety
19399,Dread
19400,Despair
19401,Death
19402,Stress
19403,Despair
19404,Despair
19405,Death
19406,Anxiety
19407,Worthlessness
19408,Fatigue
19409,Despair
19410,Anxiety
19411,Stress
19412,Worthlessness
19413,Fatigue
19414,Fatigue
19415,Fatigue
19416,Stress
19417,Tears
19418,Stress
19419,Fatigue
19420,Pain
19421,Dread
19422,Despair
19423,Despair
19424,Worthlessness
19425,Dread
19426,Stress
19427,Fatigue
19428,Death
19429,Death
19430,Dread
19431,Death
19432,Pain
19433,Pain
19434,Nausea
19435,Stress
19436,Pain
